src_ip,dst_ip,src_port,dst_port,t_proto,dsfield,ip_flags,length,application,traffic_type,arc,d_proto
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,91,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,91,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,151,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,81,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,181,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,103,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,86,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,96,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,158,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,96,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,86,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,99,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,166,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,93,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,86,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,98,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,98,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,124,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,96,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,93,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,127,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,97,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,86,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,100,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,91,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,113,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,96,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,83,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,113,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,96,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,104,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,84,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,162,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,93,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,91,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,95,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,126,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,106,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,90,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,92,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,124,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,96,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,88,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,98,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,122,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,99,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,79,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,93,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,123,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,92,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,84,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,91,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,123,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,99,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,98,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,84,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,123,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,92,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,91,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,84,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,110,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,89,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,92,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,86,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,116,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,31,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,93,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,93,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,80,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,116,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,98,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,99,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,85,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,112,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,93,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,79,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,118,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,91,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,98,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,83,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,91,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,116,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,96,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,84,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,92,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,113,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,96,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,87,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,88,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,119,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,102,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,87,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,95,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,119,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,85,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,123,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,102,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,101,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,80,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,97,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,113,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,100,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,85,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,117,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,93,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,97,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,84,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,120,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,98,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,100,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,82,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,146,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,99,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,96,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,83,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,163,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,95,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,91,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,102,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,120,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,98,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,93,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,105,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,121,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,97,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,90,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,95,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,163,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,84,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,99,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,97,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,173,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,81,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,92,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,95,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,157,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,87,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,92,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,101,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,150,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,79,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,101,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,96,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,118,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,96,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,115,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,85,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,98,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,97,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,119,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,84,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,104,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,101,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,114,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,82,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,102,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,95,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,115,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,81,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,92,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,100,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,126,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,89,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,109,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,109,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,82,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,98,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,96,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,122,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,90,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,92,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,95,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,121,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,86,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,101,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,118,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,84,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,99,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,89,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,116,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,84,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,102,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,122,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,83,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,97,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,119,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,98,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,87,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,95,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,120,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,95,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,84,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,107,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,117,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,97,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,82,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,97,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,118,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,92,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,86,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,102,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,122,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,92,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,85,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,103,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,133,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,98,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,85,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,92,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,134,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,77,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,107,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,91,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,115,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,82,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,96,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,98,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,114,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,85,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,95,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,95,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,118,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,82,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,93,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,97,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,111,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,86,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,98,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,95,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,122,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,79,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,92,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,95,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,116,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,90,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,91,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,117,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,88,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,123,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,83,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,99,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,94,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,159,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,89,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,95,skype,audio,vpn,DATA
10.8.0.10,10.8.0.6,18420,40273,udp,0x00,0x40,97,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,167,skype,audio,vpn,DATA
10.8.0.6,10.8.0.10,40273,18420,udp,0x00,0x40,88,skype,audio,vpn,DATA
