src_ip,dst_ip,src_port,dst_port,t_proto,dsfield,ip_flags,length,application,traffic_type,arc,d_proto
131.202.240.79,224.0.0.252,58812,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.79,224.0.0.252,60099,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.70,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.70,224.0.0.252,56285,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::e9cc:5a72:9ea3:b138,ff02::1:3,56285,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.70,224.0.0.252,56504,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::e9cc:5a72:9ea3:b138,ff02::1:3,56504,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.102,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::baac:6fff:fe36:a8b,ff02::fb,5353,5353,udp,,,106,thunderbird,email,nonvpn,MDNS
131.202.240.94,224.0.0.251,5353,5353,udp,0x00,0x40,86,thunderbird,email,nonvpn,MDNS
131.202.240.93,255.255.255.255,57807,10505,udp,0x00,0x00,127,thunderbird,email,nonvpn,DATA
131.202.240.79,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::e9cc:5a72:9ea3:b138,ff02::1:3,56504,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
fe80::e9cc:5a72:9ea3:b138,ff02::1:3,56285,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.70,224.0.0.252,56504,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.70,224.0.0.252,56285,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.117,255.255.255.255,54996,10505,udp,0x00,0x00,131,thunderbird,email,nonvpn,DATA
131.202.240.157,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::9897:a90b:afe1:7058,ff02::1:2,546,547,udp,,,150,thunderbird,email,nonvpn,DHCPV6
fe80::223:aeff:fe94:2a8a,ff02::fb,5353,5353,udp,,,107,thunderbird,email,nonvpn,MDNS
131.202.240.97,224.0.0.251,5353,5353,udp,0x00,0x40,87,thunderbird,email,nonvpn,MDNS
fe80::4a5b:39ff:fe37:cd02,ff02::fb,5353,5353,udp,,,106,thunderbird,email,nonvpn,MDNS
131.202.240.84,224.0.0.251,5353,5353,udp,0x00,0x40,86,thunderbird,email,nonvpn,MDNS
131.202.240.65,255.255.255.255,17500,17500,udp,0x00,0x40,168,thunderbird,email,nonvpn,DB-LSP-DISC
131.202.240.65,131.202.243.255,17500,17500,udp,0x00,0x40,168,thunderbird,email,nonvpn,DB-LSP-DISC
131.202.240.70,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.102,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::207:e9ff:fe24:5bca,ff02::fb,5353,5353,udp,,,127,thunderbird,email,nonvpn,MDNS
131.202.240.251,224.0.0.251,5353,5353,udp,0x00,0x40,107,thunderbird,email,nonvpn,MDNS
131.202.240.79,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.157,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.70,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.242.93,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.242.93,224.0.0.252,49517,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::2c5a:e25e:653f:8c01,ff02::1:3,49517,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
fe80::2c5a:e25e:653f:8c01,ff02::1:3,62471,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.242.93,224.0.0.252,62471,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::223:aeff:fe94:2a8a,ff02::fb,5353,5353,udp,,,107,thunderbird,email,nonvpn,MDNS
131.202.240.97,224.0.0.251,5353,5353,udp,0x00,0x40,87,thunderbird,email,nonvpn,MDNS
fe80::4a5b:39ff:fe37:cd02,ff02::fb,5353,5353,udp,,,106,thunderbird,email,nonvpn,MDNS
131.202.240.84,224.0.0.251,5353,5353,udp,0x00,0x40,86,thunderbird,email,nonvpn,MDNS
131.202.243.126,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.243.126,224.0.0.252,58447,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.243.126,224.0.0.252,55613,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.85,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.185,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::207:e9ff:fe24:5bca,ff02::fb,5353,5353,udp,,,107,thunderbird,email,nonvpn,MDNS
131.202.240.251,224.0.0.251,5353,5353,udp,0x00,0x40,87,thunderbird,email,nonvpn,MDNS
fe80::2c5a:e25e:653f:8c01,ff02::1:3,62471,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
fe80::2c5a:e25e:653f:8c01,ff02::1:3,49517,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.242.93,224.0.0.252,62471,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.242.93,224.0.0.252,49517,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.102,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.102,224.0.0.252,60863,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.102,224.0.0.252,50207,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.157,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.157,255.255.255.255,17500,17500,udp,0x00,0x00,157,thunderbird,email,nonvpn,DB-LSP-DISC
131.202.240.157,255.255.255.255,17500,17500,udp,0x00,0x00,157,thunderbird,email,nonvpn,DB-LSP-DISC
131.202.240.157,131.202.243.255,17500,17500,udp,0x00,0x00,157,thunderbird,email,nonvpn,DB-LSP-DISC
131.202.243.126,224.0.0.252,58447,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.243.126,224.0.0.252,55613,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::baac:6fff:fe36:a8b,ff02::fb,5353,5353,udp,,,106,thunderbird,email,nonvpn,MDNS
131.202.240.94,224.0.0.251,5353,5353,udp,0x00,0x40,86,thunderbird,email,nonvpn,MDNS
fe80::95c7:57af:ef31:fab4,ff02::1:2,546,547,udp,,,163,thunderbird,email,nonvpn,DHCPV6
131.202.240.93,255.255.255.255,57808,10505,udp,0x00,0x00,127,thunderbird,email,nonvpn,DATA
131.202.242.93,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.243.126,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.117,255.255.255.255,54997,10505,udp,0x00,0x00,131,thunderbird,email,nonvpn,DATA
131.202.240.102,224.0.0.252,60863,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.102,224.0.0.252,50207,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.85,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::e47f:1852:7f90:e5c,ff02::1:2,546,547,udp,,,150,thunderbird,email,nonvpn,DHCPV6
131.202.240.185,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.102,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::b6b5:2fff:feca:45f1,ff02::fb,5353,5353,udp,,,106,thunderbird,email,nonvpn,MDNS
131.202.240.64,224.0.0.251,5353,5353,udp,0x00,0x40,86,thunderbird,email,nonvpn,MDNS
fe80::e8a2:2958:74cf:dd60,ff02::1:2,546,547,udp,,,149,thunderbird,email,nonvpn,DHCPV6
131.202.242.93,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.93,255.255.255.255,57806,10505,udp,0x00,0x00,127,thunderbird,email,nonvpn,DATA
131.202.240.31,255.255.255.255,10244,123,udp,0x00,0x40,90,thunderbird,email,nonvpn,NTP
131.202.243.126,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.87,131.202.240.45,61992,161,udp,0x00,0x00,120,thunderbird,email,nonvpn,SNMP
131.202.240.45,131.202.240.87,161,61992,udp,0x00,0x40,135,thunderbird,email,nonvpn,SNMP
131.202.240.183,255.255.255.255,63970,1900,udp,0x00,0x00,215,thunderbird,email,nonvpn,SSDP
131.202.240.183,255.255.255.255,63970,1900,udp,0x00,0x00,215,thunderbird,email,nonvpn,SSDP
131.202.240.117,255.255.255.255,54995,10505,udp,0x00,0x00,131,thunderbird,email,nonvpn,DATA
131.202.240.185,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::9897:a90b:afe1:7058,ff02::1:3,61168,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.185,224.0.0.252,61168,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::9897:a90b:afe1:7058,ff02::1:3,62294,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.185,224.0.0.252,62294,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.85,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.185,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.102,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.93,224.0.0.251,5353,5353,udp,0x00,0x00,343,thunderbird,email,nonvpn,MDNS
fe80::223:aeff:fe94:2a8a,ff02::fb,5353,5353,udp,,,107,thunderbird,email,nonvpn,MDNS
131.202.240.97,224.0.0.251,5353,5353,udp,0x00,0x40,87,thunderbird,email,nonvpn,MDNS
fe80::4a5b:39ff:fe37:cd02,ff02::fb,5353,5353,udp,,,106,thunderbird,email,nonvpn,MDNS
131.202.240.84,224.0.0.251,5353,5353,udp,0x00,0x40,86,thunderbird,email,nonvpn,MDNS
131.202.240.83,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::55f1:fbb6:f1e6:8004,ff02::1:3,60869,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.83,224.0.0.252,60869,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::55f1:fbb6:f1e6:8004,ff02::1:3,52086,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.83,224.0.0.252,52086,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::e47f:1852:7f90:e5c,ff02::1:2,546,547,udp,,,150,thunderbird,email,nonvpn,DHCPV6
fe80::baca:3aff:fea3:f883,ff02::fb,5353,5353,udp,,,106,thunderbird,email,nonvpn,MDNS
131.202.240.217,224.0.0.251,5353,5353,udp,0x00,0x40,86,thunderbird,email,nonvpn,MDNS
fe80::9897:a90b:afe1:7058,ff02::1:3,61168,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
fe80::9897:a90b:afe1:7058,ff02::1:3,62294,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.185,224.0.0.252,61168,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.185,224.0.0.252,62294,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::cd5c:92a6:e962:df13,ff02::1:2,546,547,udp,,,150,thunderbird,email,nonvpn,DHCPV6
131.202.240.183,131.202.243.255,54357,32412,udp,0x00,0x00,63,thunderbird,email,nonvpn,DATA
131.202.240.183,131.202.243.255,54361,32414,udp,0x00,0x00,63,thunderbird,email,nonvpn,DATA
fe80::207:e9ff:fe24:5bca,ff02::fb,5353,5353,udp,,,107,thunderbird,email,nonvpn,MDNS
131.202.240.251,224.0.0.251,5353,5353,udp,0x00,0x40,87,thunderbird,email,nonvpn,MDNS
131.202.240.183,131.202.243.255,54357,32412,udp,0x00,0x00,63,thunderbird,email,nonvpn,DATA
131.202.240.97,131.202.243.255,4644,4644,udp,0x00,0x40,80,thunderbird,email,nonvpn,DATA
131.202.240.183,131.202.243.255,54361,32414,udp,0x00,0x00,63,thunderbird,email,nonvpn,DATA
fe80::55f1:fbb6:f1e6:8004,ff02::1:3,52086,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
fe80::55f1:fbb6:f1e6:8004,ff02::1:3,60869,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.83,224.0.0.252,52086,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.83,224.0.0.252,60869,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::baac:6fff:fe36:a8b,ff02::fb,5353,5353,udp,,,106,thunderbird,email,nonvpn,MDNS
131.202.240.94,224.0.0.251,5353,5353,udp,0x00,0x40,86,thunderbird,email,nonvpn,MDNS
131.202.240.185,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.102,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.102,224.0.0.252,53913,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.102,224.0.0.252,55548,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.93,255.255.255.255,57809,10505,udp,0x00,0x00,127,thunderbird,email,nonvpn,DATA
131.202.240.83,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.79,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.79,224.0.0.252,60099,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::5c70:a57b:6c09:9bf9,ff02::1:3,60099,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
fe80::5c70:a57b:6c09:9bf9,ff02::1:3,58812,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.79,224.0.0.252,58812,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.225,224.0.0.251,5353,5353,udp,0x00,0x40,86,thunderbird,email,nonvpn,MDNS
131.202.240.117,255.255.255.255,54998,10505,udp,0x00,0x00,131,thunderbird,email,nonvpn,DATA
131.202.240.102,224.0.0.252,53913,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.102,224.0.0.252,55548,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.85,255.255.255.255,17500,17500,udp,0x00,0x00,146,thunderbird,email,nonvpn,DB-LSP-DISC
131.202.240.85,131.202.243.255,17500,17500,udp,0x00,0x00,146,thunderbird,email,nonvpn,DB-LSP-DISC
fe80::b6b5:2fff:feca:45f1,ff02::fb,5353,5353,udp,,,106,thunderbird,email,nonvpn,MDNS
131.202.240.64,224.0.0.251,5353,5353,udp,0x00,0x40,86,thunderbird,email,nonvpn,MDNS
fe80::5c70:a57b:6c09:9bf9,ff02::1:3,60099,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
fe80::5c70:a57b:6c09:9bf9,ff02::1:3,58812,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.79,224.0.0.252,58812,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.79,224.0.0.252,60099,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.185,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.70,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.70,224.0.0.252,56285,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::e9cc:5a72:9ea3:b138,ff02::1:3,56285,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.70,224.0.0.252,56504,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::e9cc:5a72:9ea3:b138,ff02::1:3,56504,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.243.63,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.243.63,224.0.0.252,54730,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.243.63,224.0.0.252,63066,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.102,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::baac:6fff:fe36:a8b,ff02::fb,5353,5353,udp,,,106,thunderbird,email,nonvpn,MDNS
131.202.240.94,224.0.0.251,5353,5353,udp,0x00,0x40,86,thunderbird,email,nonvpn,MDNS
fe80::61ea:544e:48d4:364a,ff02::1:2,546,547,udp,,,150,thunderbird,email,nonvpn,DHCPV6
131.202.243.49,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.243.49,224.0.0.252,57654,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::7d39:f86f:fc49:f07c,ff02::1:3,57654,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
fe80::7d39:f86f:fc49:f07c,ff02::1:3,65275,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.243.49,224.0.0.252,65275,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.83,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.93,255.255.255.255,57807,10505,udp,0x00,0x00,127,thunderbird,email,nonvpn,DATA
131.202.240.79,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::e9cc:5a72:9ea3:b138,ff02::1:3,56504,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
fe80::e9cc:5a72:9ea3:b138,ff02::1:3,56285,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.70,224.0.0.252,56504,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.70,224.0.0.252,56285,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.117,255.255.255.255,54996,10505,udp,0x00,0x00,131,thunderbird,email,nonvpn,DATA
131.202.243.63,224.0.0.252,54730,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.243.63,224.0.0.252,63066,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.157,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::9897:a90b:afe1:7058,ff02::1:2,546,547,udp,,,150,thunderbird,email,nonvpn,DHCPV6
fe80::223:aeff:fe94:2a8a,ff02::fb,5353,5353,udp,,,107,thunderbird,email,nonvpn,MDNS
131.202.240.97,224.0.0.251,5353,5353,udp,0x00,0x40,87,thunderbird,email,nonvpn,MDNS
fe80::4a5b:39ff:fe37:cd02,ff02::fb,5353,5353,udp,,,106,thunderbird,email,nonvpn,MDNS
131.202.240.84,224.0.0.251,5353,5353,udp,0x00,0x40,86,thunderbird,email,nonvpn,MDNS
fe80::7d39:f86f:fc49:f07c,ff02::1:3,65275,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
fe80::7d39:f86f:fc49:f07c,ff02::1:3,57654,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.243.49,224.0.0.252,65275,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.243.49,224.0.0.252,57654,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.65,255.255.255.255,17500,17500,udp,0x00,0x40,168,thunderbird,email,nonvpn,DB-LSP-DISC
131.202.240.65,131.202.243.255,17500,17500,udp,0x00,0x40,168,thunderbird,email,nonvpn,DB-LSP-DISC
131.202.240.70,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::e47f:1852:7f90:e5c,ff02::1:2,546,547,udp,,,150,thunderbird,email,nonvpn,DHCPV6
131.202.243.63,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.102,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.196,255.255.255.255,17500,17500,udp,0x00,0x00,145,thunderbird,email,nonvpn,DB-LSP-DISC
131.202.240.196,131.202.243.255,17500,17500,udp,0x00,0x00,145,thunderbird,email,nonvpn,DB-LSP-DISC
fe80::207:e9ff:fe24:5bca,ff02::fb,5353,5353,udp,,,127,thunderbird,email,nonvpn,MDNS
131.202.240.251,224.0.0.251,5353,5353,udp,0x00,0x40,107,thunderbird,email,nonvpn,MDNS
131.202.243.49,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.79,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.66,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::649d:28f4:e276:7158,ff02::1:3,59769,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.66,224.0.0.252,59769,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::649d:28f4:e276:7158,ff02::1:3,54989,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.66,224.0.0.252,54989,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.242.93,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.242.93,224.0.0.252,61517,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::2c5a:e25e:653f:8c01,ff02::1:3,61517,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
fe80::2c5a:e25e:653f:8c01,ff02::1:3,58328,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.242.93,224.0.0.252,58328,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.157,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.240.93,255.255.255.255,57810,10505,udp,0x00,0x00,127,thunderbird,email,nonvpn,DATA
131.202.240.70,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.243.63,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
fe80::649d:28f4:e276:7158,ff02::1:3,59769,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
fe80::649d:28f4:e276:7158,ff02::1:3,54989,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.240.66,224.0.0.252,59769,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.240.66,224.0.0.252,54989,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
131.202.242.93,131.202.243.255,137,137,udp,0x00,0x00,92,thunderbird,email,nonvpn,NBNS
131.202.242.93,224.0.0.252,49517,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::2c5a:e25e:653f:8c01,ff02::1:3,49517,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.242.93,224.0.0.252,62471,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
fe80::2c5a:e25e:653f:8c01,ff02::1:3,62471,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
fe80::223:aeff:fe94:2a8a,ff02::fb,5353,5353,udp,,,107,thunderbird,email,nonvpn,MDNS
131.202.240.97,224.0.0.251,5353,5353,udp,0x00,0x40,87,thunderbird,email,nonvpn,MDNS
fe80::4a5b:39ff:fe37:cd02,ff02::fb,5353,5353,udp,,,106,thunderbird,email,nonvpn,MDNS
131.202.240.84,224.0.0.251,5353,5353,udp,0x00,0x40,86,thunderbird,email,nonvpn,MDNS
131.202.240.117,255.255.255.255,50690,10505,udp,0x00,0x00,131,thunderbird,email,nonvpn,DATA
fe80::2c5a:e25e:653f:8c01,ff02::1:3,58328,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
fe80::2c5a:e25e:653f:8c01,ff02::1:3,61517,5355,udp,,,84,thunderbird,email,nonvpn,LLMNR
131.202.242.93,224.0.0.252,61517,5355,udp,0x00,0x00,64,thunderbird,email,nonvpn,LLMNR
