src_ip,dst_ip,src_port,dst_port,t_proto,dsfield,ip_flags,length,application,traffic_type,arc,d_proto
131.202.240.150,193.182.8.113,44067,80,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,131.202.244.3,53259,53,udp,0x00,0x40,94,spotify,stream,nonvpn,DNS
193.182.8.113,131.202.240.150,80,44067,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.244.3,131.202.240.150,53,53259,udp,0x00,0x00,246,spotify,stream,nonvpn,DNS
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,74,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,74,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,355,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,670,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,269,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,216.58.219.227,52709,443,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
216.58.219.227,131.202.240.150,443,52709,tcp,0x00,0x00,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,1361,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,180,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,90,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,148,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,6756,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,4080,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,524,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,10770,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,4080,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,6756,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,131.202.244.3,28767,53,udp,0x00,0x40,89,spotify,stream,nonvpn,DNS
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,4488,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,389,spotify,stream,nonvpn,DATA
131.202.244.3,131.202.240.150,53,28767,udp,0x00,0x00,418,spotify,stream,nonvpn,DNS
131.202.240.150,54.230.53.71,53442,80,tcp,0x00,0x40,74,spotify,stream,nonvpn,TCP
54.230.53.71,131.202.240.150,80,53442,tcp,0x00,0x40,74,spotify,stream,nonvpn,TCP
131.202.240.150,54.230.53.71,53442,80,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,54.230.53.71,53442,80,tcp,0x00,0x40,269,spotify,stream,nonvpn,HTTP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
54.230.53.71,131.202.240.150,80,53442,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
54.230.53.71,131.202.240.150,80,53442,tcp,0x00,0x40,1178,spotify,stream,nonvpn,PNG
131.202.240.150,54.230.53.71,53442,80,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,254,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,886,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,290,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,173.194.204.156,56870,443,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
173.194.204.156,131.202.240.150,443,56870,tcp,0x00,0x00,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,1100,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,23.65.248.82,40499,443,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
23.65.248.82,131.202.240.150,443,40499,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,127,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,155,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,487,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,303,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,1201,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,722,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,112,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,5418,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,4080,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,4080,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,4080,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,1183,spotify,stream,nonvpn,DATA
131.202.240.150,131.202.244.3,37818,53,udp,0x00,0x40,84,spotify,stream,nonvpn,DNS
131.202.244.3,131.202.240.150,53,37818,udp,0x00,0x00,440,spotify,stream,nonvpn,DNS
131.202.240.150,173.194.123.33,50989,80,tcp,0x00,0x40,74,spotify,stream,nonvpn,TCP
173.194.123.33,131.202.240.150,80,50989,tcp,0x00,0x00,74,spotify,stream,nonvpn,TCP
131.202.240.150,173.194.123.33,50989,80,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,173.194.123.33,50989,80,tcp,0x00,0x40,384,spotify,stream,nonvpn,HTTP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
173.194.123.33,131.202.240.150,80,50989,tcp,0x00,0x00,66,spotify,stream,nonvpn,TCP
173.194.123.33,131.202.240.150,80,50989,tcp,0x00,0x00,235,spotify,stream,nonvpn,HTTP
131.202.240.150,173.194.123.33,50989,80,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,220,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,301,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,1201,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,22654,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,1201,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,10770,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,998,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,4080,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,5039,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,20136,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,2809,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,389,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,5418,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,20136,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,5418,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,4080,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,6756,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,4080,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,4080,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,5418,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,5657,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,152,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,10770,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,21474,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,9432,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,6756,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,4080,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,4080,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,4080,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,442,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,5418,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,6756,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,5418,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,609,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,2742,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,1404,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,759,spotify,stream,nonvpn,DATA
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
131.202.240.150,194.68.29.19,40594,4070,tcp,0x00,0x40,551,spotify,stream,nonvpn,DATA
194.68.29.19,131.202.240.150,4070,40594,tcp,0x00,0x40,66,spotify,stream,nonvpn,TCP
