src_ip,dst_ip,src_port,dst_port,t_proto,dsfield,ip_flags,length,application,traffic_type,arc,d_proto
131.202.240.75,224.0.0.251,5353,5353,udp,0x00,0x40,87,skype,chat,nonvpn,MDNS
fe80::2c5a:e25e:653f:8c01,ff02::1:3,58633,5355,udp,,,84,skype,chat,nonvpn,LLMNR
fe80::2c5a:e25e:653f:8c01,ff02::1:3,52825,5355,udp,,,84,skype,chat,nonvpn,LLMNR
131.202.242.93,224.0.0.252,58633,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
131.202.242.93,224.0.0.252,52825,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
131.202.243.154,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
131.202.240.157,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
157.56.126.188,131.202.240.242,443,5589,tcp,0x00,0x40,60,skype,chat,nonvpn,TCP
131.202.242.81,255.255.255.255,17500,17500,udp,0x00,0x40,145,skype,chat,nonvpn,DB-LSP-DISC
131.202.242.81,131.202.243.255,17500,17500,udp,0x00,0x40,145,skype,chat,nonvpn,DB-LSP-DISC
fe80::7d39:f86f:fc49:f07c,ff02::1:3,63738,5355,udp,,,84,skype,chat,nonvpn,LLMNR
fe80::7d39:f86f:fc49:f07c,ff02::1:3,64236,5355,udp,,,84,skype,chat,nonvpn,LLMNR
131.202.243.49,224.0.0.252,64236,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
131.202.243.49,224.0.0.252,63738,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
131.202.240.185,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
131.202.243.49,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
fe80::baca:3aff:fea4:8780,ff02::fb,5353,5353,udp,,,107,skype,chat,nonvpn,MDNS
131.202.240.206,224.0.0.251,5353,5353,udp,0x00,0x40,87,skype,chat,nonvpn,MDNS
131.202.240.66,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
fe80::649d:28f4:e276:7158,ff02::1:3,56983,5355,udp,,,84,skype,chat,nonvpn,LLMNR
131.202.240.66,224.0.0.252,56983,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
fe80::649d:28f4:e276:7158,ff02::1:3,53346,5355,udp,,,84,skype,chat,nonvpn,LLMNR
131.202.240.66,224.0.0.252,53346,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
131.202.242.93,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
fe80::4a5b:39ff:fe37:cd02,ff02::fb,5353,5353,udp,,,107,skype,chat,nonvpn,MDNS
131.202.240.84,224.0.0.251,5353,5353,udp,0x00,0x40,87,skype,chat,nonvpn,MDNS
131.202.243.49,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
131.202.240.157,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
131.202.240.185,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
131.202.240.93,255.255.255.255,56368,10505,udp,0x00,0x00,127,skype,chat,nonvpn,DATA
fe80::207:e9ff:fe24:5bca,ff02::fb,5353,5353,udp,,,107,skype,chat,nonvpn,MDNS
131.202.240.251,224.0.0.251,5353,5353,udp,0x00,0x40,87,skype,chat,nonvpn,MDNS
131.202.240.117,255.255.255.255,65119,10505,udp,0x00,0x00,131,skype,chat,nonvpn,DATA
131.202.242.93,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
131.202.242.93,224.0.0.252,63495,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
fe80::2c5a:e25e:653f:8c01,ff02::1:3,63495,5355,udp,,,84,skype,chat,nonvpn,LLMNR
131.202.242.93,224.0.0.252,51872,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
fe80::2c5a:e25e:653f:8c01,ff02::1:3,51872,5355,udp,,,84,skype,chat,nonvpn,LLMNR
fe80::b6b5:2fff:feca:45f1,ff02::fb,5353,5353,udp,,,108,skype,chat,nonvpn,MDNS
131.202.240.64,224.0.0.251,5353,5353,udp,0x00,0x40,88,skype,chat,nonvpn,MDNS
fe80::4a5b:39ff:fe37:cd02,ff02::fb,5353,5353,udp,,,107,skype,chat,nonvpn,MDNS
131.202.240.84,224.0.0.251,5353,5353,udp,0x00,0x40,87,skype,chat,nonvpn,MDNS
fe80::649d:28f4:e276:7158,ff02::1:3,53346,5355,udp,,,84,skype,chat,nonvpn,LLMNR
fe80::649d:28f4:e276:7158,ff02::1:3,56983,5355,udp,,,84,skype,chat,nonvpn,LLMNR
131.202.240.66,224.0.0.252,53346,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
131.202.240.66,224.0.0.252,56983,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,1409,skype,chat,nonvpn,DATA
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,75,skype,chat,nonvpn,DATA
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,1078,skype,chat,nonvpn,DATA
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,374,skype,chat,nonvpn,DATA
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,1078,skype,chat,nonvpn,DATA
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,247,skype,chat,nonvpn,DATA
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,99,skype,chat,nonvpn,DATA
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,181,skype,chat,nonvpn,DATA
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,83,skype,chat,nonvpn,DATA
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,99,skype,chat,nonvpn,DATA
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,83,skype,chat,nonvpn,DATA
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,104,skype,chat,nonvpn,DATA
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,82,skype,chat,nonvpn,DATA
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,96,skype,chat,nonvpn,DATA
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,60,skype,chat,nonvpn,TCP
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,81,skype,chat,nonvpn,DATA
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,83,skype,chat,nonvpn,DATA
131.202.243.154,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,75,skype,chat,nonvpn,DATA
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,82,skype,chat,nonvpn,DATA
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
157.56.126.188,131.202.240.242,443,5589,tcp,0x00,0x40,507,skype,chat,nonvpn,TLS
157.56.126.188,131.202.240.242,443,5589,tcp,0x00,0x40,1404,skype,chat,nonvpn,TLS
131.202.240.242,157.56.126.188,5589,443,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
157.56.126.188,131.202.240.242,443,5589,tcp,0x00,0x40,164,skype,chat,nonvpn,TCP
157.56.126.188,131.202.240.242,443,5589,tcp,0x00,0x40,1404,skype,chat,nonvpn,TCP
131.202.240.242,157.56.126.188,5589,443,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
157.56.126.188,131.202.240.242,443,5589,tcp,0x00,0x40,164,skype,chat,nonvpn,TCP
157.56.126.188,131.202.240.242,443,5589,tcp,0x00,0x40,1203,skype,chat,nonvpn,TCP.SEGMENTS
131.202.240.242,157.56.126.188,5589,443,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
131.202.240.242,157.56.126.188,5589,443,tcp,0x00,0x40,539,skype,chat,nonvpn,TLS
131.202.240.185,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,1172,skype,chat,nonvpn,DATA
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,74,skype,chat,nonvpn,DATA
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,101,skype,chat,nonvpn,DATA
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,60,skype,chat,nonvpn,TCP
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,81,skype,chat,nonvpn,DATA
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
131.202.240.66,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
fe80::2c5a:e25e:653f:8c01,ff02::1:3,51872,5355,udp,,,84,skype,chat,nonvpn,LLMNR
fe80::2c5a:e25e:653f:8c01,ff02::1:3,63495,5355,udp,,,84,skype,chat,nonvpn,LLMNR
131.202.242.93,224.0.0.252,63495,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
131.202.242.93,224.0.0.252,51872,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
131.202.242.93,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
134.170.19.124,131.202.240.87,443,10864,tcp,0x00,0x40,1404,skype,chat,nonvpn,TLS
134.170.19.124,131.202.240.87,443,10864,tcp,0x00,0x40,117,skype,chat,nonvpn,TCP.SEGMENTS
131.202.240.87,134.170.19.124,10864,443,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
131.202.240.87,134.170.19.124,10864,443,tcp,0x00,0x40,555,skype,chat,nonvpn,TLS
131.202.240.225,224.0.0.251,5353,5353,udp,0x00,0x40,87,skype,chat,nonvpn,MDNS
131.202.240.157,255.255.255.255,17500,17500,udp,0x00,0x00,157,skype,chat,nonvpn,DB-LSP-DISC
131.202.240.157,255.255.255.255,17500,17500,udp,0x00,0x00,157,skype,chat,nonvpn,DB-LSP-DISC
131.202.240.157,131.202.243.255,17500,17500,udp,0x00,0x00,157,skype,chat,nonvpn,DB-LSP-DISC
131.202.243.49,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
157.56.126.188,131.202.240.242,443,5589,tcp,0x00,0x40,60,skype,chat,nonvpn,TCP
fe80::223:aeff:fe94:2a8a,ff02::fb,5353,5353,udp,,,107,skype,chat,nonvpn,MDNS
131.202.240.97,224.0.0.251,5353,5353,udp,0x00,0x40,87,skype,chat,nonvpn,MDNS
131.202.240.157,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
131.202.240.93,255.255.255.255,56366,10505,udp,0x00,0x00,127,skype,chat,nonvpn,DATA
134.170.19.124,131.202.240.87,443,10864,tcp,0x00,0x40,60,skype,chat,nonvpn,TCP
131.202.242.93,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
fe80::b6b5:2fff:feca:45f1,ff02::fb,5353,5353,udp,,,107,skype,chat,nonvpn,MDNS
131.202.240.64,224.0.0.251,5353,5353,udp,0x00,0x40,87,skype,chat,nonvpn,MDNS
131.202.240.117,255.255.255.255,65117,10505,udp,0x00,0x00,131,skype,chat,nonvpn,DATA
fe80::baca:3aff:fea3:f883,ff02::fb,5353,5353,udp,,,107,skype,chat,nonvpn,MDNS
131.202.240.217,224.0.0.251,5353,5353,udp,0x00,0x40,87,skype,chat,nonvpn,MDNS
131.202.240.185,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
131.202.240.88,255.255.255.255,50546,17500,udp,0x00,0x40,168,skype,chat,nonvpn,DB-LSP-DISC
131.202.240.88,255.255.255.255,50546,17500,udp,0x00,0x40,168,skype,chat,nonvpn,DB-LSP-DISC
131.202.240.66,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
131.202.240.85,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
131.202.240.75,224.0.0.251,5353,5353,udp,0x00,0x40,87,skype,chat,nonvpn,MDNS
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,1078,skype,chat,nonvpn,TCP
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,151,skype,chat,nonvpn,TCP
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,82,skype,chat,nonvpn,TCP
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,104,skype,chat,nonvpn,TCP
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,60,skype,chat,nonvpn,TCP
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,75,skype,chat,nonvpn,TCP
131.202.242.93,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
131.202.240.225,224.0.0.251,5353,5353,udp,0x00,0x40,87,skype,chat,nonvpn,MDNS
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
fe80::223:aeff:fe94:2a8a,ff02::fb,5353,5353,udp,,,107,skype,chat,nonvpn,MDNS
131.202.240.97,224.0.0.251,5353,5353,udp,0x00,0x40,87,skype,chat,nonvpn,MDNS
fe80::baca:3aff:fea4:8780,ff02::fb,5353,5353,udp,,,107,skype,chat,nonvpn,MDNS
157.56.126.188,131.202.240.242,443,5589,tcp,0x00,0x40,1404,skype,chat,nonvpn,TLS
157.56.126.188,131.202.240.242,443,5589,tcp,0x00,0x40,117,skype,chat,nonvpn,TCP.SEGMENTS
131.202.240.242,157.56.126.188,5589,443,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
131.202.240.242,157.56.126.188,5589,443,tcp,0x00,0x40,539,skype,chat,nonvpn,TLS
134.170.19.124,131.202.240.87,443,10864,tcp,0x00,0x40,523,skype,chat,nonvpn,TLS
131.202.240.87,134.170.19.124,10864,443,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
131.202.243.145,131.202.243.255,1534,1534,udp,0x00,0x00,60,skype,chat,nonvpn,DATA
131.202.240.93,255.255.255.255,56369,10505,udp,0x00,0x00,127,skype,chat,nonvpn,DATA
fe80::b6b5:2fff:feca:45f1,ff02::fb,5353,5353,udp,,,108,skype,chat,nonvpn,MDNS
131.202.240.64,224.0.0.251,5353,5353,udp,0x00,0x40,88,skype,chat,nonvpn,MDNS
131.202.243.49,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
fe80::7d39:f86f:fc49:f07c,ff02::1:3,49773,5355,udp,,,84,skype,chat,nonvpn,LLMNR
131.202.243.49,224.0.0.252,49773,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
fe80::7d39:f86f:fc49:f07c,ff02::1:3,53219,5355,udp,,,84,skype,chat,nonvpn,LLMNR
131.202.243.49,224.0.0.252,53219,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
131.202.240.150,131.202.243.255,57621,57621,udp,0x00,0x40,86,skype,chat,nonvpn,DATA
157.56.126.188,131.202.240.242,443,5589,tcp,0x00,0x40,60,skype,chat,nonvpn,TCP
131.202.240.117,255.255.255.255,65120,10505,udp,0x00,0x00,131,skype,chat,nonvpn,DATA
131.202.240.85,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
fe80::4a5b:39ff:fe37:cd02,ff02::fb,5353,5353,udp,,,107,skype,chat,nonvpn,MDNS
131.202.240.84,224.0.0.251,5353,5353,udp,0x00,0x40,87,skype,chat,nonvpn,MDNS
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,1179,skype,chat,nonvpn,DATA
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,82,skype,chat,nonvpn,DATA
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,103,skype,chat,nonvpn,DATA
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,60,skype,chat,nonvpn,TCP
131.202.240.242,131.202.240.87,5619,42322,tcp,0x00,0x40,74,skype,chat,nonvpn,DATA
131.202.240.87,131.202.240.242,42322,5619,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
134.170.19.124,131.202.240.87,443,10864,tcp,0x00,0x40,1404,skype,chat,nonvpn,TLS
134.170.19.124,131.202.240.87,443,10864,tcp,0x00,0x40,117,skype,chat,nonvpn,TCP.SEGMENTS
131.202.240.87,134.170.19.124,10864,443,tcp,0x00,0x40,54,skype,chat,nonvpn,TCP
131.202.240.87,134.170.19.124,10864,443,tcp,0x00,0x40,555,skype,chat,nonvpn,TLS
131.202.242.93,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
fe80::2c5a:e25e:653f:8c01,ff02::1:3,64955,5355,udp,,,84,skype,chat,nonvpn,LLMNR
131.202.242.93,224.0.0.252,64955,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
fe80::2c5a:e25e:653f:8c01,ff02::1:3,51912,5355,udp,,,84,skype,chat,nonvpn,LLMNR
131.202.242.93,224.0.0.252,51912,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
131.202.240.242,157.55.235.161,5578,40011,tcp,0x00,0x40,514,skype,chat,nonvpn,DATA
fe80::7d39:f86f:fc49:f07c,ff02::1:3,49773,5355,udp,,,84,skype,chat,nonvpn,LLMNR
fe80::7d39:f86f:fc49:f07c,ff02::1:3,53219,5355,udp,,,84,skype,chat,nonvpn,LLMNR
131.202.243.49,224.0.0.252,53219,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
131.202.243.49,224.0.0.252,49773,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
131.202.240.31,255.255.255.255,10244,123,udp,0x00,0x40,90,skype,chat,nonvpn,NTP
157.55.235.161,131.202.240.242,40011,5578,tcp,0x00,0x40,60,skype,chat,nonvpn,DATA
131.202.240.87,8.8.8.8,62710,53,udp,0x00,0x00,71,skype,chat,nonvpn,DNS
131.202.240.87,8.8.8.8,62710,53,udp,0x00,0x00,71,skype,chat,nonvpn,DNS
131.202.240.66,131.202.243.255,137,137,udp,0x00,0x00,92,skype,chat,nonvpn,NBNS
131.202.240.66,224.0.0.252,54888,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
131.202.240.66,224.0.0.252,55094,5355,udp,0x00,0x00,64,skype,chat,nonvpn,LLMNR
fe80::649d:28f4:e276:7158,ff02::1:3,54888,5355,udp,,,84,skype,chat,nonvpn,LLMNR
