src_ip,dst_ip,src_port,dst_port,t_proto,dsfield,ip_flags,length,application,traffic_type,arc,d_proto
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,80,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,139,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1377,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1376,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,143,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1063,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1063,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1063,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,1338,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,124,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,137,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,143,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,974,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,968,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,142,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1005,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1005,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1005,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,80,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,133,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,136,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,140,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,138,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,1078,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,797,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,791,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1200,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1200,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1199,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,81,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,145,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,136,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,143,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,992,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,991,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,991,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,142,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,146,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,158,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,1122,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,152,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,130,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,1235,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,143,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1079,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1078,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1078,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,74,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,147,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,172,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,137,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1079,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1079,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1078,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,1067,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,141,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,140,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,163,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,132,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,1350,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1092,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1091,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1091,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,138,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,136,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,180,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1124,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1124,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1124,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,74,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,124,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,1181,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,132,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,130,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1000,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1000,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,999,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,179,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,1303,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,120,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1023,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1023,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1023,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,138,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,141,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,183,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,941,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,119,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,151,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,832,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,826,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,149,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,80,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1050,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1050,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1050,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,145,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,159,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,123,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,985,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,985,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,984,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,82,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,154,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,146,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,866,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,159,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1032,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1031,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1031,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,132,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,1144,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,148,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,141,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,963,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,963,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,962,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,181,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,140,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,1313,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,1023,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,154,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,145,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1361,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1031,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1031,skype,video,nonvpn,DATA
131.202.240.86,131.202.240.150,49624,40273,udp,0x00,0x00,1031,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,81,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,170,skype,video,nonvpn,DATA
131.202.240.150,131.202.240.86,40273,49624,udp,0x00,0x40,153,skype,video,nonvpn,DATA
